Age,Workclass,Education,Marital_Status,Occupation,Relationship,Hours_Per_Week,Sex,Race,Place_Of_Birth,interview_score,cv_assessment_score,prior_hiring_decision
22.0,1.0,21.0,5.0,630.0,2.0,40.0,2.0,1.0,6.0,4.59,4.62,0
48.0,1.0,19.0,3.0,9130.0,0.0,35.0,2.0,1.0,36.0,7.39,6.6,1
39.0,1.0,19.0,5.0,6260.0,0.0,40.0,1.0,6.0,6.0,6.6,5.53,0
41.0,1.0,18.0,1.0,8620.0,1.0,55.0,1.0,1.0,6.0,4.51,5.53,0
64.0,1.0,20.0,1.0,5740.0,1.0,15.0,2.0,1.0,6.0,6.92,4.99,1
50.0,1.0,16.0,1.0,4020.0,1.0,40.0,2.0,6.0,217.0,4.9,9.05,1
63.0,1.0,22.0,1.0,10.0,0.0,30.0,1.0,1.0,36.0,6.83,7.86,1
19.0,1.0,15.0,5.0,7810.0,4.0,30.0,1.0,1.0,6.0,5.65,5.31,0
49.0,1.0,20.0,5.0,3500.0,11.0,35.0,2.0,6.0,233.0,4.93,6.61,1
66.0,1.0,21.0,5.0,4760.0,0.0,14.0,2.0,1.0,6.0,5.3,5.8,1
33.0,1.0,21.0,1.0,440.0,1.0,40.0,1.0,1.0,6.0,7.73,6.89,0
27.0,1.0,19.0,5.0,4720.0,2.0,34.0,1.0,8.0,24.0,6.68,6.51,1
27.0,6.0,19.0,5.0,4510.0,2.0,35.0,2.0,6.0,6.0,2.64,4.24,0
37.0,2.0,24.0,1.0,110.0,0.0,40.0,1.0,8.0,6.0,5.35,5.71,1
68.0,1.0,11.0,5.0,9620.0,0.0,40.0,2.0,8.0,303.0,3.8,5.49,0
32.0,6.0,18.0,5.0,440.0,0.0,8.0,1.0,2.0,303.0,5.27,7.56,1
66.0,1.0,20.0,2.0,4710.0,0.0,60.0,1.0,1.0,6.0,4.98,6.29,0
59.0,6.0,21.0,5.0,2600.0,0.0,40.0,2.0,1.0,6.0,7.95,9.59,1
47.0,3.0,19.0,5.0,2014.0,0.0,40.0,2.0,1.0,303.0,7.28,6.79,1
25.0,1.0,21.0,5.0,9645.0,2.0,20.0,1.0,1.0,6.0,5.54,6.49,0
34.0,1.0,21.0,1.0,3255.0,1.0,36.0,2.0,1.0,6.0,7.04,6.04,1
30.0,1.0,21.0,1.0,3258.0,0.0,48.0,2.0,1.0,6.0,8.87,7.1,1
35.0,1.0,16.0,3.0,9620.0,11.0,48.0,1.0,1.0,6.0,7.85,6.83,1
28.0,1.0,12.0,5.0,410.0,2.0,24.0,2.0,1.0,6.0,3.23,3.18,0
61.0,6.0,21.0,3.0,4700.0,0.0,20.0,2.0,1.0,26.0,5.74,8.77,1
23.0,1.0,16.0,5.0,440.0,2.0,30.0,1.0,1.0,6.0,5.56,4.12,0
28.0,3.0,21.0,1.0,1360.0,1.0,40.0,1.0,1.0,6.0,8.24,7.34,1
21.0,1.0,16.0,5.0,4700.0,2.0,21.0,1.0,1.0,6.0,7.19,5.0,1
58.0,1.0,20.0,1.0,5240.0,0.0,40.0,2.0,6.0,233.0,7.29,6.6,1
36.0,1.0,12.0,1.0,4020.0,10.0,40.0,1.0,8.0,303.0,3.93,3.87,0
28.0,1.0,21.0,5.0,800.0,15.0,50.0,2.0,6.0,51.0,7.75,5.75,1
46.0,1.0,21.0,1.0,1021.0,1.0,45.0,1.0,6.0,207.0,4.73,9.67,1
46.0,1.0,6.0,1.0,6050.0,0.0,40.0,1.0,3.0,303.0,2.58,1.94,0
38.0,1.0,21.0,4.0,2300.0,0.0,40.0,2.0,1.0,6.0,5.1,5.84,0
47.0,1.0,21.0,1.0,5140.0,1.0,2.0,2.0,1.0,36.0,5.9,6.07,1
49.0,6.0,12.0,1.0,4230.0,1.0,16.0,2.0,1.0,303.0,5.24,5.78,0
27.0,1.0,21.0,5.0,2640.0,12.0,20.0,2.0,9.0,6.0,6.61,8.05,1
54.0,1.0,18.0,1.0,5120.0,1.0,15.0,2.0,6.0,217.0,4.01,5.61,0
38.0,2.0,22.0,1.0,710.0,0.0,45.0,1.0,6.0,210.0,6.4,7.75,1
31.0,1.0,19.0,5.0,4720.0,0.0,12.0,2.0,9.0,6.0,6.28,5.65,1
42.0,1.0,22.0,1.0,1105.0,1.0,40.0,2.0,6.0,217.0,7.6,7.54,1
62.0,6.0,20.0,1.0,6260.0,0.0,12.0,1.0,7.0,6.0,6.49,8.48,1
81.0,6.0,16.0,1.0,205.0,1.0,4.0,1.0,1.0,6.0,4.92,6.87,0
44.0,1.0,21.0,5.0,5240.0,0.0,40.0,2.0,1.0,120.0,5.13,6.45,0
53.0,1.0,1.0,4.0,4251.0,12.0,40.0,1.0,9.0,303.0,0.36,4.13,0
63.0,1.0,16.0,1.0,8740.0,0.0,40.0,1.0,8.0,312.0,3.04,5.12,0
53.0,1.0,21.0,1.0,1320.0,0.0,40.0,1.0,6.0,247.0,6.39,5.33,1
22.0,1.0,19.0,5.0,4600.0,2.0,40.0,2.0,1.0,303.0,7.58,6.72,1
24.0,1.0,21.0,5.0,5860.0,2.0,40.0,2.0,6.0,6.0,4.85,7.2,0
45.0,1.0,16.0,1.0,4840.0,0.0,55.0,1.0,1.0,6.0,6.64,5.32,0
40.0,1.0,21.0,1.0,2634.0,1.0,40.0,2.0,1.0,6.0,5.11,5.46,0
35.0,6.0,21.0,1.0,5510.0,1.0,40.0,1.0,1.0,164.0,7.41,6.63,0
51.0,1.0,23.0,1.0,8600.0,0.0,80.0,1.0,6.0,233.0,6.69,8.22,0
24.0,1.0,19.0,5.0,4700.0,2.0,45.0,1.0,1.0,6.0,5.58,7.31,1
26.0,1.0,17.0,5.0,4820.0,0.0,34.0,1.0,1.0,6.0,6.7,7.82,1
29.0,1.0,22.0,5.0,110.0,12.0,40.0,2.0,1.0,6.0,7.27,6.93,1
66.0,1.0,23.0,1.0,565.0,0.0,43.0,1.0,1.0,6.0,6.17,5.9,1
28.0,1.0,19.0,1.0,4622.0,2.0,32.0,2.0,1.0,6.0,7.88,7.75,1
62.0,5.0,20.0,5.0,5550.0,0.0,45.0,2.0,1.0,27.0,7.23,6.31,0
35.0,2.0,22.0,1.0,3550.0,0.0,40.0,2.0,1.0,6.0,5.75,6.35,0
50.0,1.0,20.0,1.0,5400.0,1.0,20.0,2.0,1.0,6.0,5.5,5.79,0
45.0,3.0,20.0,1.0,5000.0,0.0,40.0,2.0,1.0,6.0,6.35,6.11,1
52.0,3.0,18.0,1.0,3740.0,0.0,56.0,1.0,1.0,6.0,6.56,6.51,0
47.0,6.0,20.0,5.0,4220.0,0.0,3.0,1.0,9.0,6.0,5.43,6.85,0
48.0,1.0,1.0,1.0,7720.0,1.0,48.0,2.0,6.0,247.0,3.67,3.77,0
30.0,1.0,21.0,1.0,1021.0,0.0,40.0,2.0,6.0,210.0,5.47,6.02,1
35.0,4.0,22.0,1.0,2205.0,0.0,10.0,1.0,1.0,6.0,8.42,7.27,1
40.0,1.0,18.0,1.0,5240.0,1.0,40.0,2.0,6.0,242.0,6.6,6.71,1
55.0,7.0,16.0,3.0,4700.0,12.0,16.0,1.0,6.0,209.0,5.67,7.2,0
46.0,1.0,16.0,1.0,5350.0,6.0,40.0,2.0,1.0,303.0,5.52,7.19,0
53.0,6.0,16.0,1.0,4200.0,1.0,40.0,2.0,1.0,34.0,4.84,6.79,0
20.0,1.0,18.0,5.0,4010.0,2.0,40.0,1.0,8.0,6.0,5.97,7.11,1
65.0,1.0,21.0,1.0,3255.0,0.0,32.0,2.0,1.0,6.0,6.47,7.12,1
48.0,6.0,19.0,1.0,9142.0,0.0,40.0,1.0,6.0,233.0,5.87,4.65,0
45.0,6.0,15.0,1.0,4251.0,1.0,8.0,1.0,1.0,303.0,5.17,5.44,0
48.0,1.0,16.0,1.0,9620.0,1.0,40.0,2.0,8.0,303.0,6.4,4.4,1
46.0,1.0,21.0,5.0,2850.0,13.0,50.0,1.0,1.0,39.0,8.24,6.76,1
56.0,1.0,23.0,1.0,3090.0,0.0,40.0,2.0,8.0,39.0,5.53,6.49,0
28.0,1.0,16.0,5.0,6710.0,2.0,40.0,1.0,1.0,303.0,5.61,5.66,1
32.0,1.0,19.0,1.0,9130.0,0.0,60.0,1.0,1.0,303.0,6.24,5.65,0
35.0,1.0,1.0,1.0,9610.0,1.0,40.0,2.0,1.0,303.0,4.72,1.96,0
64.0,4.0,20.0,3.0,5860.0,0.0,20.0,2.0,1.0,6.0,5.69,6.95,1
41.0,1.0,16.0,1.0,9720.0,0.0,40.0,1.0,1.0,6.0,6.34,4.22,1
69.0,1.0,21.0,1.0,850.0,0.0,40.0,1.0,1.0,6.0,6.77,7.04,0
21.0,1.0,19.0,5.0,4920.0,0.0,30.0,1.0,1.0,53.0,7.47,5.82,0
65.0,1.0,6.0,1.0,4220.0,0.0,40.0,1.0,8.0,303.0,3.05,5.39,0
54.0,1.0,19.0,1.0,940.0,0.0,25.0,2.0,9.0,508.0,4.99,7.91,1
65.0,3.0,19.0,3.0,2012.0,0.0,80.0,2.0,2.0,17.0,5.69,5.84,0
19.0,1.0,19.0,5.0,4020.0,7.0,20.0,1.0,8.0,6.0,7.05,5.54,0
44.0,3.0,21.0,1.0,2310.0,1.0,30.0,2.0,1.0,44.0,9.16,6.61,1
39.0,1.0,11.0,1.0,4020.0,0.0,30.0,1.0,8.0,313.0,6.45,6.16,1
22.0,1.0,16.0,1.0,5160.0,1.0,30.0,2.0,8.0,6.0,3.92,5.78,0
40.0,1.0,21.0,1.0,735.0,1.0,28.0,2.0,6.0,215.0,4.9,5.71,0
25.0,1.0,18.0,5.0,7130.0,2.0,52.0,1.0,1.0,6.0,6.81,6.56,1
57.0,4.0,22.0,1.0,230.0,0.0,55.0,1.0,8.0,370.0,6.54,6.0,1
33.0,1.0,22.0,5.0,1021.0,0.0,50.0,1.0,1.0,12.0,7.14,7.21,0
48.0,1.0,21.0,1.0,800.0,1.0,45.0,2.0,6.0,209.0,5.48,5.03,0
17.0,2.0,16.0,5.0,4600.0,2.0,5.0,2.0,1.0,6.0,5.83,5.81,1
41.0,2.0,21.0,1.0,2014.0,1.0,47.0,2.0,8.0,6.0,6.93,5.59,0
59.0,7.0,22.0,1.0,2710.0,1.0,50.0,1.0,1.0,6.0,7.14,6.52,1
42.0,1.0,22.0,1.0,4700.0,1.0,60.0,2.0,6.0,240.0,5.49,5.31,0
40.0,1.0,18.0,1.0,9640.0,0.0,40.0,2.0,1.0,6.0,5.81,6.88,1
43.0,1.0,19.0,5.0,5860.0,0.0,40.0,2.0,1.0,6.0,6.35,5.05,1
53.0,1.0,21.0,1.0,1530.0,0.0,55.0,1.0,1.0,18.0,6.48,4.89,0
37.0,1.0,21.0,1.0,710.0,1.0,40.0,2.0,1.0,6.0,7.76,6.43,1
49.0,3.0,24.0,1.0,2320.0,0.0,40.0,2.0,9.0,40.0,5.93,6.67,1
37.0,1.0,21.0,1.0,830.0,1.0,50.0,2.0,1.0,6.0,7.8,7.36,1
56.0,1.0,19.0,1.0,5710.0,0.0,40.0,2.0,1.0,6.0,7.86,7.27,1
61.0,7.0,16.0,1.0,4350.0,1.0,60.0,1.0,1.0,6.0,6.07,5.92,1
42.0,6.0,16.0,1.0,7315.0,1.0,45.0,1.0,1.0,6.0,4.3,6.16,1
28.0,3.0,21.0,5.0,5860.0,2.0,40.0,2.0,1.0,6.0,8.18,6.16,0
19.0,1.0,16.0,5.0,4760.0,2.0,20.0,2.0,1.0,6.0,4.36,4.09,0
31.0,1.0,21.0,5.0,8740.0,13.0,40.0,2.0,1.0,53.0,6.03,6.61,0
60.0,1.0,22.0,5.0,2310.0,0.0,4.0,1.0,1.0,327.0,5.16,4.81,1
32.0,1.0,19.0,1.0,120.0,0.0,40.0,1.0,1.0,6.0,7.1,7.19,0
59.0,1.0,20.0,1.0,7200.0,1.0,40.0,1.0,6.0,233.0,5.31,5.26,0
30.0,1.0,19.0,5.0,4760.0,0.0,40.0,1.0,1.0,6.0,4.36,5.3,0
42.0,1.0,22.0,3.0,2002.0,0.0,40.0,2.0,1.0,158.0,5.42,4.54,0
67.0,3.0,21.0,3.0,4220.0,0.0,40.0,1.0,8.0,370.0,5.49,6.9,1
40.0,1.0,1.0,1.0,5240.0,10.0,40.0,1.0,1.0,303.0,5.43,4.34,0
53.0,1.0,19.0,3.0,5240.0,10.0,40.0,2.0,6.0,6.0,6.04,6.09,0
53.0,3.0,21.0,1.0,1530.0,1.0,40.0,1.0,1.0,51.0,7.66,6.76,1
34.0,1.0,21.0,5.0,5240.0,12.0,40.0,1.0,1.0,6.0,4.83,7.27,0
26.0,1.0,16.0,5.0,4020.0,2.0,42.0,1.0,8.0,6.0,5.66,6.86,0
49.0,6.0,20.0,1.0,3645.0,1.0,30.0,2.0,1.0,158.0,7.13,4.79,0
37.0,1.0,17.0,1.0,5510.0,1.0,40.0,2.0,8.0,6.0,6.71,4.43,0
51.0,7.0,1.0,1.0,9130.0,0.0,30.0,1.0,6.0,247.0,3.84,4.55,0
25.0,1.0,21.0,5.0,4622.0,2.0,40.0,1.0,1.0,6.0,8.06,5.79,1
29.0,1.0,18.0,5.0,9620.0,0.0,40.0,2.0,8.0,303.0,5.32,7.32,1
40.0,1.0,23.0,1.0,3090.0,0.0,55.0,1.0,6.0,301.0,7.06,6.99,1
22.0,6.0,16.0,5.0,4900.0,0.0,40.0,1.0,1.0,6.0,5.39,4.93,1
62.0,1.0,20.0,5.0,1970.0,0.0,50.0,1.0,6.0,6.0,7.16,6.0,0
54.0,1.0,17.0,1.0,5260.0,1.0,25.0,2.0,1.0,6.0,4.46,3.22,0
50.0,1.0,11.0,1.0,7750.0,0.0,40.0,2.0,1.0,53.0,5.67,6.11,1
56.0,4.0,24.0,1.0,2205.0,0.0,55.0,1.0,1.0,39.0,6.26,5.67,1
29.0,1.0,21.0,5.0,1021.0,0.0,60.0,1.0,3.0,6.0,6.06,5.18,0
64.0,1.0,22.0,3.0,3255.0,0.0,36.0,2.0,1.0,138.0,7.5,8.58,1
18.0,1.0,18.0,5.0,4760.0,17.0,11.0,2.0,6.0,6.0,6.63,4.75,1
40.0,1.0,21.0,1.0,4710.0,1.0,40.0,1.0,6.0,160.0,7.31,7.68,1
48.0,6.0,20.0,1.0,4760.0,1.0,40.0,1.0,1.0,6.0,5.83,5.71,0
39.0,1.0,16.0,5.0,160.0,0.0,40.0,1.0,8.0,6.0,4.89,3.25,0
43.0,6.0,18.0,1.0,6250.0,0.0,30.0,1.0,8.0,303.0,4.2,6.0,1
28.0,1.0,16.0,5.0,4010.0,7.0,30.0,1.0,1.0,6.0,5.56,6.12,0
66.0,3.0,22.0,2.0,2100.0,13.0,40.0,1.0,1.0,212.0,8.1,5.79,1
23.0,6.0,20.0,5.0,4330.0,2.0,50.0,1.0,1.0,6.0,7.18,7.09,1
43.0,1.0,18.0,1.0,5240.0,1.0,40.0,2.0,6.0,223.0,4.86,7.36,1
25.0,1.0,20.0,5.0,9130.0,2.0,40.0,1.0,6.0,6.0,3.87,5.92,0
31.0,2.0,22.0,5.0,2205.0,0.0,40.0,2.0,1.0,24.0,5.32,7.37,1
27.0,1.0,19.0,1.0,4220.0,0.0,14.0,2.0,8.0,6.0,3.64,5.74,1
21.0,1.0,20.0,5.0,4760.0,2.0,40.0,1.0,1.0,6.0,8.26,6.83,0
68.0,1.0,18.0,1.0,9610.0,0.0,40.0,1.0,1.0,1.0,6.71,5.73,1
70.0,6.0,23.0,5.0,2100.0,0.0,4.0,2.0,1.0,6.0,5.99,5.99,0
45.0,1.0,19.0,3.0,5000.0,0.0,50.0,2.0,1.0,6.0,7.88,7.06,0
32.0,1.0,24.0,1.0,1530.0,0.0,40.0,1.0,6.0,207.0,5.81,8.48,0
35.0,7.0,19.0,5.0,4710.0,10.0,40.0,1.0,2.0,6.0,6.2,5.17,1
36.0,1.0,21.0,1.0,1021.0,0.0,45.0,1.0,1.0,6.0,6.96,6.78,1
25.0,1.0,16.0,1.0,9645.0,1.0,40.0,1.0,1.0,6.0,5.58,6.09,0
26.0,1.0,20.0,5.0,3401.0,2.0,10.0,1.0,1.0,6.0,4.18,5.18,1
35.0,7.0,21.0,1.0,6200.0,0.0,40.0,1.0,1.0,6.0,5.43,6.1,0
50.0,1.0,16.0,1.0,2722.0,1.0,30.0,2.0,8.0,36.0,6.0,5.49,1
31.0,1.0,19.0,5.0,5240.0,13.0,40.0,2.0,1.0,6.0,7.56,7.07,1
64.0,1.0,21.0,2.0,6305.0,0.0,20.0,1.0,1.0,139.0,5.37,5.2,1
55.0,1.0,21.0,3.0,2830.0,0.0,76.0,2.0,1.0,6.0,5.77,6.59,0
21.0,1.0,19.0,5.0,5400.0,2.0,20.0,2.0,6.0,6.0,3.96,5.62,0
25.0,1.0,21.0,5.0,3150.0,13.0,40.0,2.0,6.0,6.0,6.99,5.25,1
65.0,1.0,5.0,5.0,2752.0,15.0,35.0,1.0,8.0,303.0,3.41,4.44,0
29.0,1.0,16.0,5.0,5860.0,0.0,40.0,1.0,1.0,6.0,5.65,4.09,0
28.0,4.0,21.0,5.0,2545.0,2.0,10.0,2.0,6.0,233.0,5.93,6.1,0
24.0,5.0,16.0,5.0,9825.0,17.0,60.0,1.0,1.0,38.0,8.12,6.39,1
39.0,1.0,20.0,1.0,5400.0,0.0,30.0,2.0,1.0,6.0,6.14,6.49,0
56.0,6.0,23.0,3.0,3090.0,0.0,40.0,2.0,1.0,6.0,8.48,7.52,1
59.0,3.0,21.0,1.0,2310.0,1.0,40.0,2.0,1.0,303.0,7.18,8.01,1
56.0,1.0,16.0,3.0,5740.0,0.0,30.0,2.0,1.0,39.0,5.95,7.39,1
63.0,6.0,18.0,1.0,2723.0,1.0,3.0,1.0,2.0,6.0,2.46,6.55,0
44.0,1.0,20.0,1.0,2600.0,1.0,40.0,1.0,6.0,6.0,5.69,6.81,1
39.0,1.0,20.0,1.0,5120.0,0.0,38.0,2.0,1.0,6.0,7.86,7.97,1
38.0,1.0,22.0,1.0,110.0,0.0,30.0,1.0,1.0,39.0,5.28,6.4,1
28.0,2.0,20.0,5.0,705.0,0.0,40.0,1.0,8.0,6.0,6.17,6.42,0
50.0,5.0,19.0,3.0,5560.0,11.0,40.0,1.0,1.0,26.0,6.42,5.95,1
51.0,1.0,24.0,5.0,8990.0,13.0,50.0,1.0,1.0,109.0,7.58,7.1,1
52.0,1.0,9.0,4.0,7350.0,0.0,40.0,1.0,3.0,313.0,5.32,5.45,0
25.0,5.0,18.0,5.0,3603.0,0.0,25.0,2.0,1.0,6.0,6.5,6.71,0
40.0,1.0,23.0,1.0,5150.0,1.0,50.0,2.0,6.0,231.0,8.4,7.76,1
65.0,2.0,11.0,1.0,4251.0,17.0,50.0,1.0,1.0,303.0,7.73,5.63,1
49.0,7.0,10.0,1.0,6410.0,1.0,58.0,1.0,9.0,233.0,3.71,2.49,0
70.0,6.0,19.0,3.0,1545.0,0.0,24.0,1.0,1.0,6.0,7.77,7.51,1
58.0,1.0,19.0,3.0,410.0,0.0,40.0,2.0,1.0,5.0,6.46,5.99,0
59.0,6.0,19.0,1.0,4220.0,0.0,40.0,1.0,1.0,6.0,6.57,6.97,0
30.0,1.0,16.0,1.0,6442.0,0.0,40.0,1.0,1.0,6.0,5.08,2.56,0
46.0,1.0,19.0,1.0,5860.0,0.0,40.0,2.0,1.0,6.0,9.52,8.55,1
45.0,1.0,16.0,1.0,5240.0,1.0,25.0,2.0,1.0,303.0,5.27,3.84,0
71.0,6.0,21.0,1.0,800.0,1.0,18.0,2.0,6.0,15.0,5.0,7.08,0
22.0,3.0,21.0,5.0,2300.0,2.0,40.0,2.0,1.0,32.0,10.0,7.11,1
21.0,1.0,16.0,5.0,9640.0,10.0,40.0,1.0,1.0,6.0,5.28,7.68,1
56.0,1.0,12.0,1.0,6040.0,1.0,40.0,2.0,1.0,303.0,5.78,6.59,1
21.0,3.0,16.0,5.0,2545.0,2.0,15.0,2.0,2.0,6.0,5.28,5.79,0
47.0,1.0,22.0,1.0,10.0,1.0,50.0,1.0,6.0,236.0,7.11,7.12,1
35.0,3.0,20.0,1.0,4600.0,0.0,40.0,2.0,9.0,6.0,7.01,6.35,1
60.0,1.0,9.0,1.0,4030.0,0.0,30.0,1.0,6.0,247.0,2.8,6.75,0
62.0,2.0,22.0,1.0,1108.0,0.0,40.0,1.0,1.0,156.0,5.47,5.8,0
28.0,1.0,20.0,5.0,5400.0,2.0,30.0,2.0,6.0,233.0,4.84,6.33,0
63.0,5.0,22.0,1.0,440.0,0.0,40.0,1.0,1.0,6.0,6.78,4.51,1
46.0,1.0,16.0,4.0,6050.0,0.0,50.0,1.0,8.0,303.0,4.68,4.87,1
37.0,1.0,21.0,1.0,1065.0,1.0,60.0,1.0,1.0,6.0,7.9,5.59,1
61.0,1.0,21.0,1.0,2012.0,1.0,60.0,2.0,1.0,6.0,7.82,7.46,1
62.0,1.0,21.0,3.0,4230.0,5.0,40.0,2.0,1.0,364.0,4.69,4.97,0
54.0,1.0,21.0,1.0,9030.0,0.0,40.0,1.0,1.0,51.0,5.09,6.21,0
69.0,3.0,22.0,1.0,2545.0,0.0,30.0,2.0,6.0,233.0,6.66,5.66,0
35.0,1.0,19.0,5.0,5240.0,0.0,40.0,1.0,9.0,6.0,6.0,7.15,1
52.0,1.0,23.0,1.0,10.0,0.0,60.0,1.0,1.0,26.0,4.9,5.05,0
23.0,1.0,21.0,5.0,705.0,2.0,40.0,2.0,6.0,6.0,4.53,5.56,0
52.0,1.0,16.0,5.0,5522.0,13.0,50.0,1.0,1.0,6.0,6.33,4.84,0
24.0,1.0,19.0,5.0,6050.0,2.0,40.0,2.0,8.0,303.0,7.03,6.89,1
51.0,1.0,20.0,3.0,5000.0,0.0,40.0,2.0,1.0,6.0,8.94,7.59,1
71.0,1.0,24.0,3.0,440.0,0.0,24.0,1.0,1.0,164.0,6.9,5.21,0
40.0,1.0,22.0,1.0,120.0,1.0,55.0,1.0,1.0,6.0,6.77,8.03,1
40.0,1.0,14.0,5.0,420.0,0.0,35.0,2.0,8.0,6.0,5.24,5.85,0
33.0,1.0,16.0,5.0,3930.0,2.0,40.0,1.0,9.0,6.0,4.54,3.77,0
31.0,2.0,16.0,1.0,2050.0,1.0,40.0,2.0,1.0,6.0,4.55,4.62,0
48.0,1.0,21.0,1.0,1021.0,0.0,40.0,1.0,6.0,210.0,4.84,9.32,0
32.0,1.0,16.0,1.0,5860.0,1.0,40.0,2.0,1.0,158.0,5.74,4.54,1
35.0,2.0,21.0,1.0,2006.0,0.0,40.0,1.0,1.0,36.0,7.04,4.14,0
51.0,1.0,21.0,3.0,2920.0,13.0,60.0,1.0,1.0,301.0,6.31,5.03,1
34.0,1.0,21.0,1.0,1050.0,0.0,50.0,1.0,1.0,6.0,7.39,5.65,1
43.0,1.0,1.0,1.0,4230.0,15.0,40.0,2.0,6.0,207.0,1.11,2.48,0
37.0,1.0,20.0,1.0,9142.0,1.0,40.0,1.0,9.0,6.0,5.28,6.58,0
77.0,6.0,24.0,1.0,2040.0,1.0,3.0,1.0,1.0,36.0,8.05,6.46,1
47.0,1.0,21.0,1.0,600.0,1.0,40.0,1.0,1.0,6.0,6.07,5.35,1
54.0,3.0,17.0,1.0,4020.0,1.0,32.0,2.0,1.0,6.0,5.51,5.44,0
18.0,3.0,14.0,5.0,4220.0,4.0,20.0,1.0,1.0,6.0,6.76,3.47,0
41.0,3.0,20.0,1.0,1530.0,1.0,48.0,1.0,1.0,6.0,8.51,6.35,1
56.0,4.0,19.0,1.0,3802.0,0.0,40.0,1.0,1.0,6.0,6.21,3.42,0
23.0,1.0,21.0,5.0,4700.0,13.0,42.0,2.0,1.0,6.0,7.59,8.67,1
33.0,1.0,21.0,1.0,705.0,0.0,50.0,2.0,1.0,17.0,7.44,6.65,1
44.0,1.0,18.0,1.0,3255.0,0.0,40.0,2.0,8.0,303.0,2.63,3.95,0
59.0,3.0,21.0,3.0,2310.0,0.0,40.0,2.0,1.0,6.0,5.66,5.94,0
57.0,7.0,20.0,1.0,5240.0,1.0,15.0,2.0,1.0,6.0,8.46,5.24,0
27.0,1.0,22.0,1.0,800.0,0.0,40.0,1.0,6.0,207.0,6.22,6.12,1
25.0,1.0,19.0,5.0,8950.0,2.0,20.0,1.0,1.0,6.0,4.05,4.32,0
50.0,4.0,22.0,1.0,2205.0,1.0,40.0,2.0,9.0,36.0,5.63,6.1,0
23.0,1.0,20.0,5.0,7750.0,2.0,10.0,1.0,1.0,213.0,9.14,7.19,1
34.0,4.0,24.0,1.0,1825.0,0.0,40.0,2.0,1.0,6.0,6.41,6.87,1
49.0,1.0,21.0,1.0,2850.0,0.0,40.0,1.0,6.0,6.0,5.02,4.49,0
30.0,1.0,16.0,5.0,6460.0,2.0,40.0,1.0,8.0,303.0,3.75,5.11,0
61.0,1.0,9.0,1.0,9645.0,6.0,40.0,1.0,8.0,303.0,3.74,3.59,0
59.0,7.0,19.0,3.0,2710.0,0.0,60.0,2.0,1.0,6.0,6.09,4.95,1
69.0,1.0,18.0,1.0,120.0,0.0,40.0,2.0,1.0,6.0,4.24,3.29,0
50.0,1.0,21.0,1.0,6250.0,1.0,40.0,2.0,1.0,303.0,8.27,7.3,1
38.0,2.0,21.0,5.0,800.0,2.0,40.0,1.0,6.0,233.0,6.07,5.16,0
30.0,2.0,24.0,1.0,1760.0,0.0,40.0,1.0,1.0,34.0,8.95,8.57,1
40.0,1.0,16.0,1.0,4700.0,0.0,40.0,1.0,9.0,248.0,6.15,4.63,0
47.0,7.0,22.0,3.0,650.0,0.0,40.0,2.0,1.0,138.0,6.41,7.59,1
60.0,1.0,21.0,1.0,20.0,0.0,40.0,1.0,6.0,6.0,5.28,6.57,1
52.0,3.0,21.0,1.0,2310.0,0.0,40.0,2.0,1.0,6.0,5.92,4.9,0
66.0,2.0,22.0,3.0,2320.0,0.0,30.0,2.0,1.0,29.0,8.39,6.72,1
37.0,1.0,16.0,1.0,5100.0,0.0,30.0,2.0,1.0,6.0,7.95,6.15,1
27.0,4.0,16.0,5.0,4600.0,2.0,40.0,2.0,5.0,6.0,5.64,4.08,0
18.0,1.0,16.0,5.0,4760.0,2.0,20.0,2.0,1.0,6.0,7.44,4.52,1
55.0,1.0,19.0,1.0,2145.0,0.0,28.0,2.0,2.0,6.0,5.92,6.47,0
51.0,1.0,21.0,3.0,705.0,0.0,40.0,2.0,1.0,6.0,6.59,6.01,1
43.0,3.0,21.0,1.0,1980.0,0.0,40.0,1.0,1.0,6.0,5.98,5.85,1
70.0,1.0,19.0,1.0,4760.0,1.0,16.0,2.0,1.0,6.0,5.76,5.84,1
56.0,1.0,19.0,1.0,5610.0,0.0,58.0,1.0,1.0,303.0,6.77,7.72,1
31.0,2.0,22.0,1.0,2310.0,1.0,55.0,2.0,6.0,210.0,6.17,6.71,1
39.0,7.0,19.0,5.0,9130.0,13.0,55.0,1.0,8.0,6.0,7.01,6.26,1
33.0,1.0,22.0,5.0,1005.0,0.0,45.0,1.0,1.0,2.0,9.0,7.45,1
19.0,1.0,16.0,5.0,5400.0,2.0,24.0,2.0,1.0,6.0,5.73,4.68,0
22.0,3.0,16.0,5.0,4220.0,5.0,40.0,1.0,1.0,6.0,6.78,3.48,0
35.0,4.0,22.0,1.0,2310.0,1.0,40.0,2.0,1.0,6.0,7.12,6.55,1
52.0,3.0,20.0,3.0,4920.0,12.0,40.0,2.0,6.0,247.0,5.17,3.85,0
70.0,6.0,16.0,3.0,1560.0,13.0,40.0,1.0,1.0,6.0,6.92,5.0,1
23.0,1.0,20.0,5.0,9130.0,13.0,40.0,1.0,8.0,6.0,5.63,1.92,0
57.0,3.0,19.0,1.0,2012.0,0.0,40.0,2.0,1.0,8.0,5.49,5.41,0
